21.96567,1.378,-0.02017052,-0.01812668,0.9996322
21.96567,1.378,-0.01483877,-0.02345763,0.9996147
21.96567,1.378,-0.01484041,-0.01812837,0.9997255
21.96567,1.378,-0.01217422,-0.02079397,0.9997097
21.96567,1.378,-0.009506659,-0.02878677,0.9995404
21.96567,1.378,-0.009507982,-0.02345916,0.9996796
21.96567,1.378,-0.009509036,-0.01812955,0.9997904
21.96567,1.378,-0.006841806,-0.02612381,0.9996353
21.96567,1.378,-0.006843017,-0.01812994,0.9998122
22.22,1.37946,-0.007995547,-0.03183869,0.9994611
22.22,1.37946,-0.007996196,-0.02917584,0.9995423
22.22,1.37946,-0.00799679,-0.02651236,0.9996165
22.22,1.37946,-0.00799823,-0.01851877,0.9997965
22.22,1.37946,-0.005330784,-0.02917635,0.9995601
22.22,1.37946,-0.005331538,-0.02384874,0.9997014
22.22,1.37946,-0.005331858,-0.02118415,0.9997614
22.22,1.37946,-0.002665766,-0.02917667,0.9995707
22.22,1.37946,-0.002666143,-0.023849,0.999712
22.22,1.37946,-0.002666303,-0.02118437,0.9997721
22.22,1.37946,-1.830275e-07,-0.02917677,0.9995742
22.22,1.37946,-1.830411e-07,-0.02651321,0.9996485
22.22,1.37946,-1.830534e-07,-0.02384908,0.9997156
22.22,1.37946,-1.830741e-07,-0.01851936,0.9998285
22.22,1.37946,0.002665598,-0.02651311,0.9996449
22.22,1.37946,0.002665937,-0.02118437,0.9997721
22.22,1.37946,0.005330492,-0.03183926,0.9994788
22.22,1.37946,0.005330926,-0.02917635,0.9995601
22.22,1.37946,0.005331322,-0.02651283,0.9996343
22.22,1.37946,0.00533168,-0.02384874,0.9997014
22.22,1.37946,0.005332526,-0.01585362,0.9998601
22.22,1.37946,0.007996338,-0.02917584,0.9995423
22.22,1.37946,0.007996932,-0.02651236,0.9996165
22.22,1.37946,0.007997469,-0.02384832,0.9996836
22.22,1.37946,0.007997949,-0.02118377,0.9997436
22.22,1.37946,0.01066158,-0.02917511,0.9995175
22.22,1.37946,0.01066373,-0.02118324,0.9997187
22.22,1.37946,0.01066429,-0.01851831,0.9997716
22.22,1.37946,0.01332848,-0.02384696,0.9996268
22.47489,1.379362,0.009358069,-0.02648601,0.9996054
22.47489,1.379362,0.01202251,-0.02914863,0.9995028
22.47489,1.379362,0.01202421,-0.02382131,0.9996439
22.47489,1.379362,0.01202493,-0.02115687,0.9997038
22.47489,1.379362,0.01202556,-0.01849197,0.9997567
22.47489,1.379362,0.01468848,-0.02648431,0.9995413
22.47489,1.379362,0.01468946,-0.02382046,0.9996083
22.47489,1.379362,0.01469034,-0.02115611,0.9996682
22.47489,1.379362,0.01469112,-0.01849131,0.9997211
22.47489,1.379362,0.01735716,-0.01582541,0.9997241
22.47489,1.379362,0.02002073,-0.0184896,0.9996286
22.47489,1.379362,0.02002164,-0.01582462,0.9996743
21.7121,1.626842,-0.02988124,-0.001823742,0.9995518
21.97037,1.628704,-0.02941834,-0.007650778,0.9995379
21.97037,1.628704,-0.02941883,-0.00498543,0.9995548
21.97037,1.628704,-0.02941912,-0.002319976,0.9995645
21.97037,1.628704,-0.02941919,0.0003455281,0.9995671
21.97037,1.628704,-0.02941872,0.005676456,0.999551
21.97037,1.628704,-0.02675235,-0.01564679,0.9995196
21.97037,1.628704,-0.02675337,-0.0129819,0.9995577
21.97037,1.628704,-0.0267542,-0.01031673,0.9995888
21.97037,1.628704,-0.02675529,-0.004985803,0.9996296
21.97037,1.628704,-0.02675562,0.0003455539,0.999642
21.97037,1.628704,-0.0267555,0.00301125,0.9996375
21.97037,1.628704,-0.0267552,0.005676881,0.9996259
21.97037,1.628704,-0.02408795,-0.01831261,0.9995421
21.97037,1.628704,-0.02408996,-0.01298278,0.9996254
21.97037,1.628704,-0.02409071,-0.01031743,0.9996566
21.97037,1.628704,-0.02409129,-0.007651869,0.9996805
21.97037,1.628704,-0.02409169,-0.004986141,0.9996973
21.97037,1.628704,-0.02409193,-0.002320307,0.999707
21.97037,1.628704,-0.02409199,0.0003455774,0.9997097
21.97037,1.628704,-0.02409188,0.003011454,0.9997052
21.97037,1.628704,-0.02409161,0.005677266,0.9996936
21.97037,1.628704,-0.02142375,-0.01831372,0.9996027
21.97037,1.628704,-0.02142553,-0.01298357,0.9996861
21.97037,1.628704,-0.0214262,-0.01031806,0.9997172
21.97037,1.628704,-0.02142671,-0.007652333,0.9997411
21.97037,1.628704,-0.02142707,-0.004986444,0.9997579
21.97037,1.628704,-0.02142734,0.0003455984,0.9997703
21.97037,1.628704,-0.01875908,-0.01831471,0.9996563
21.97037,1.628704,-0.01875993,-0.01564963,0.9997015
21.97037,1.628704,-0.01876065,-0.01298426,0.9997397
21.97037,1.628704,-0.01876123,-0.01031861,0.9997707
21.97037,1.628704,-0.01876168,-0.007652743,0.9997947
21.97037,1.628704,-0.018762,-0.00498671,0.9998115
21.97037,1.628704,-0.01876218,-0.002320572,0.9998213
21.97037,1.628704,-0.01876223,0.0003456169,0.9998239
21.97037,1.628704,-0.01609402,-0.01831556,0.9997028
21.97037,1.628704,-0.01609475,-0.01565036,0.999748
21.97037,1.628704,-0.01609536,-0.01298487,0.9997862
21.97037,1.628704,-0.01609586,-0.01031909,0.9998173
21.97037,1.628704,-0.01609625,-0.007653099,0.9998412
21.97037,1.628704,-0.01609652,-0.004986943,0.999858
21.97037,1.628704,-0.01609668,-0.00232068,0.9998678
21.97037,1.628704,-0.01609672,0.0003456329,0.9998704
21.97037,1.628704,-0.01342973,-0.01298538,0.9998255
21.97037,1.628704,-0.01343015,-0.0103195,0.9998566
21.97037,1.628704,-0.0134307,-0.004987139,0.9998974
21.97037,1.628704,-0.01343083,-0.002320771,0.9999071
21.97037,1.628704,-0.01343087,0.0003456465,0.9999097
21.97037,1.628704,-0.01076292,-0.01831687,0.9997743
21.97037,1.628704,-0.01076341,-0.01565148,0.9998196
21.97037,1.628704,-0.01076382,-0.01298579,0.9998577
21.97037,1.628704,-0.01076415,-0.01031983,0.9998888
21.97037,1.628704,-0.01076459,-0.004987299,0.9999296
21.97037,1.628704,-0.0107647,-0.002320846,0.9999393
21.97037,1.628704,-0.008096999,-0.01831733,0.9997994
21.97037,1.628704,-0.00809812,-0.007653839,0.9999379
21.97037,1.628704,-0.008098257,-0.004987425,0.9999548
22.22138,1.631379,-0.008365865,-0.01903038,0.9997839
22.22138,1.631379,-0.008366595,-0.01369937,0.9998711
22.22138,1.631379,-0.008366872,-0.01103342,0.9999042
22.22138,1.631379,-0.008367088,-0.008367224,0.99993
22.22138,1.631379,-0.008367342,-0.003034361,0.9999604
22.22138,1.631379,-0.00570009,-0.01636534,0.9998499
22.22138,1.631379,-0.005700318,-0.01369963,0.9998899
22.22138,1.631379,-0.005700654,-0.008367381,0.9999487
22.22138,1.631379,-0.005700761,-0.00570096,0.9999675
22.22138,1.631379,-0.005700827,-0.003034418,0.9999791
22.22138,1.631379,-0.005700853,-0.0003678114,0.9999837
22.22138,1.631379,-0.005700838,0.002298804,0.9999811
22.22138,1.631379,-0.003034163,-0.01903096,0.9998143
22.22138,1.631379,-0.003034306,-0.01636554,0.9998615
22.22138,1.631379,-0.003034428,-0.01369979,0.9999015
22.22138,1.631379,-0.003034663,-0.005701026,0.9999791
22.22138,1.631379,-0.003034699,-0.003034453,0.9999908
22.22138,1.631379,-0.003034713,-0.0003678156,0.9999953
22.22138,1.631379,-0.003034705,0.00229883,0.9999927
22.22138,1.631379,-0.0003679325,-0.01903105,0.9998189
22.22138,1.631379,-0.0003679499,-0.01636561,0.999866
22.22138,1.631379,-0.0003679646,-0.01369985,0.9999061
22.22138,1.631379,-0.0003679768,-0.0110338,0.9999391
22.22138,1.631379,-0.0003679975,-0.003034467,0.9999953
22.22138,1.631379,-0.0003679982,0.002298841,0.9999973
22.22138,1.631379,0.002298415,-0.01636557,0.9998634
22.22138,1.631379,0.002298507,-0.01369982,0.9999035
22.22138,1.631379,0.002298583,-0.01103377,0.9999365
22.22138,1.631379,0.002298685,-0.005701038,0.9999811
22.22138,1.631379,0.002298722,-0.0003678164,0.9999973
22.22138,1.631379,0.00496473,-0.01636541,0.9998537
22.22138,1.631379,0.004964929,-0.01369968,0.9998938
22.22138,1.631379,0.004965093,-0.01103367,0.9999268
22.22138,1.631379,0.004965221,-0.008367414,0.9999526
22.22138,1.631379,0.004965314,-0.005700983,0.9999714
22.22138,1.631379,0.004965395,-0.0003678128,0.9999876
22.22138,1.631379,0.004965382,0.002298812,0.999985
22.22138,1.631379,0.00763094,-0.01636513,0.9998369
22.22138,1.631379,0.007631497,-0.01103348,0.9999101
22.22138,1.631379,0.007631694,-0.008367273,0.9999359
22.22138,1.631379,0.007631837,-0.005700887,0.9999546
22.22138,1.631379,0.007631926,-0.003034379,0.9999663
22.22138,1.631379,0.007631961,-0.0003678066,0.9999708
22.22138,1.631379,0.01029699,-0.01636474,0.9998131
22.22138,1.631379,0.0102974,-0.01369913,0.9998531
22.22138,1.631379,0.01029774,-0.01103322,0.9998862
22.22138,1.631379,0.01029832,-0.003034306,0.9999424
22.22138,1.631379,0.01029836,-0.0003677979,0.9999469
22.22138,1.631379,0.01029834,0.002298719,0.9999443
22.22138,1.631379,0.01296333,-0.0136987,0.9998221
22.22138,1.631379,0.01296376,-0.01103288,0.9998551
22.22138,1.631379,0.0129641,-0.008366814,0.999881
22.22138,1.631379,0.01296449,-0.003034212,0.9999113
22.22138,1.631379,0.01296455,-0.0003677864,0.9999159
22.47676,1.630882,0.01152725,-0.01623206,0.9998018
22.47676,1.630882,0.01152808,-0.01090058,0.9998741
22.47676,1.630882,0.01152838,-0.008234461,0.9998996
22.47676,1.630882,0.01152859,-0.005568167,0.999918
22.47676,1.630882,0.01152872,-0.002901754,0.9999294
22.47676,1.630882,0.01152877,-0.0002352797,0.9999335
22.47676,1.630882,0.01152873,0.0024312,0.9999306
22.47676,1.630882,0.0141923,-0.0188967,0.9997207
22.47676,1.630882,0.01419296,-0.01623151,0.9997675
22.47676,1.630882,0.01419352,-0.013566,0.9998072
22.47676,1.630882,0.01419399,-0.01090021,0.9998398
22.47676,1.630882,0.01419461,-0.005567976,0.9998837
22.47676,1.630882,0.01419477,-0.002901655,0.999895
22.47676,1.630882,0.01685904,-0.01356544,0.9997658
22.47676,1.630882,0.01686002,-0.008233838,0.999824
22.47676,1.630882,0.01686033,-0.005567746,0.9998423
